TVP_PROF_ID,TITLE,ATTRIBUTE NAME,INDICATION,PROJECT CODE,PROJECT NAME,COMMENTS,STATUS,CREATED BY,MODIFIED BY,CREATED,MODIFIED
774,Our product is,Versus future SoC/Main Competitors,SAR446878_IND002,SAR446878,CD22 CAR-T,"<p><span style=""font-size:8.0pt""><strong>Future SoC / main competitors (TCE + R</strong></span><span style=""font-size:8.0pt""><strong>2, BTKi + Ven, ADCs):</strong></span></p><ul><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>CD22 based therapy for </span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>patients</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span> R/R to CD20 based therapy</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Chemo-free regimen</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>CAR-T like attributes + </span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span><em>in vivo </em></span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>advantage</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:#444492"">I</span><span style=""color:#000000"">mproved OS, ORR, and particularly </span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>DoR</span></span></span></span></span></span></span></span></span></span></li></ul>",Published,Soraya.Hoelper@sanofi.com,Soraya.Hoelper@sanofi.com,2025-09-11 16:11:00.000,2025-09-11 16:11:00.000
10,Our product is,Versus current SoC,SP0269_IND001,SP0269,Chlamydia mRNA,"Individual protection with efficacy of 70% (Prevention of Infection) across all genital serovars
Protection from infection for at least 5 years, and longer protection through booster immunization
Similar safety profile to licensed vaccines in this age group (i.e., HPV  TBC)
Reduced risk of developing long-term sequelae from the (undetected/untreated) infection 
Decreased circulation of the pathogen and therefore reduce the overall incidence rate of the disease. 
Reduced risk of infertility in both genders
Possible reduction in risk of pregnancy complications or perinatal transmission 
Contribution to antimicrobial stewardship
",Published,Kirsten.Schneider-Ohrum@sanofi.com,Kirsten.Schneider-Ohrum@sanofi.com,2023-12-06 14:16:00.000,2023-12-06 14:26:00.000
11,Our product is,Versus future SoC/Main Competitors,SP0269_IND001,SP0269,Chlamydia mRNA,"No changes anticipated to current SOC
",Published,Kirsten.Schneider-Ohrum@sanofi.com,Kirsten.Schneider-Ohrum@sanofi.com,2023-12-06 14:16:00.000,2023-12-06 14:26:00.000
757,For,,SAR446878_IND003,SAR446878,CD22 CAR-T,"<p><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span><span><span>Adult follicular lymphoma patients with relapsed or refractory FL, not previously exposed to Autologous CD19 CAR-T </span></span></span></span></span></span></span></span></span></span></span></p>",Published,Soraya.Hoelper@sanofi.com,Soraya.Hoelper@sanofi.com,2025-09-11 15:58:00.000,2025-09-11 15:58:00.000
762,That will,Patients,SAR446878_IND003,SAR446878,CD22 CAR-T,"<ul><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span style=""font-size:11px"">Safer and more tolerable compared to&nbsp;T-cell mediated therapies (limited risk of CRS and neurotoxicity, no lymphodepletion-related side effects) for 3L+ pts</span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span style=""font-size:11px"">More convenient compared to CAR-T (faster initiation,&nbsp;limited hospitalization requirements, simpler outpatient care)</span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span style=""font-size:11px"">Chemo-free regimen</span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span style=""font-size:11px"">Meaningful improvement (or at least delay in deterioration) in HR-QoL (fatigue, functioning)</span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span style=""font-size:11px"">CAR-T-like therapy for 2L FL patients (no CAR-T approved)</span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span style=""font-size:11px"">Fixed duration treatment with durable efficacy</span></li></ul>",Published,Soraya.Hoelper@sanofi.com,Soraya.Hoelper@sanofi.com,2025-09-11 15:59:00.000,2025-09-11 15:59:00.000
673,For,,SAR447816_IND001,SAR447816,uliledlimab,"The first line treatment to metastatic NSCLC with PD-L1≥1% (unfit or refuse chemo treatment for PD-L1 within 1%-49%) and CD73>30%, without EGFR or ALK gene mutation


",Published,Ivy.Ni@sanofi.com,Ivy.Ni@sanofi.com,2025-02-27 04:15:00.000,2025-02-27 10:27:00.000
679,That will,Payers,SAR447816_IND001,SAR447816,uliledlimab,,Published,Ivy.Ni@sanofi.com,Ivy.Ni@sanofi.com,2025-02-27 04:16:00.000,2025-02-27 10:28:00.000
708,For,,LC81422_IND001,LC81422,NLRP3 sm - Next Generation (LC81422),"Target AD population: patients with Early AD i.e., Mild Cognitive Impairment (MCI) due to AD or Mild AD: Total target ~7.9mil (US) and~7.0mil (EU) in 2022.    
MCI due to AD:Mild AD (US 2022) ~5.2:2.7mil 
",Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-17 17:04:00.000,2025-03-17 17:06:00.000
712,That will,Prescribers,LC81422_IND001,LC81422,NLRP3 sm - Next Generation (LC81422),,Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-17 17:04:00.000,2025-03-17 17:06:00.000
701,For,,,LC81417,CD19 in vivo CAR-T (CD8 targeted) (LC81417),,Draft,Michelle.Callahan@sanofi.com,Michelle.Callahan@sanofi.com,2025-03-11 02:10:00.000,2025-03-11 02:10:00.000
702,Who,,,LC81417,CD19 in vivo CAR-T (CD8 targeted) (LC81417),,Draft,Michelle.Callahan@sanofi.com,Michelle.Callahan@sanofi.com,2025-03-11 02:10:00.000,2025-03-11 02:10:00.000
703,Our product is,Versus current SoC,,LC81417,CD19 in vivo CAR-T (CD8 targeted) (LC81417),,Draft,Michelle.Callahan@sanofi.com,Michelle.Callahan@sanofi.com,2025-03-11 02:10:00.000,2025-03-11 02:10:00.000
704,Our product is,Versus future SoC/Main Competitors,,LC81417,CD19 in vivo CAR-T (CD8 targeted) (LC81417),,Draft,Michelle.Callahan@sanofi.com,Michelle.Callahan@sanofi.com,2025-03-11 02:10:00.000,2025-03-11 02:10:00.000
705,That will,Prescribers,,LC81417,CD19 in vivo CAR-T (CD8 targeted) (LC81417),,Draft,Michelle.Callahan@sanofi.com,Michelle.Callahan@sanofi.com,2025-03-11 02:10:00.000,2025-03-11 02:10:00.000
706,That will,Patients,,LC81417,CD19 in vivo CAR-T (CD8 targeted) (LC81417),,Draft,Michelle.Callahan@sanofi.com,Michelle.Callahan@sanofi.com,2025-03-11 02:10:00.000,2025-03-11 02:10:00.000
707,That will,Payers,,LC81417,CD19 in vivo CAR-T (CD8 targeted) (LC81417),,Draft,Michelle.Callahan@sanofi.com,Michelle.Callahan@sanofi.com,2025-03-11 02:10:00.000,2025-03-11 02:10:00.000
710,Our product is,Versus current SoC,LC81422_IND001,LC81422,NLRP3 sm - Next Generation (LC81422),"Symptomatic: Donepezil, Rivastigmine, Galantamine (Cholinesterase inhibitors), Memantine (Glutamate regulator)
DMT: FDA approved - Aducanumab (Aduhelm®, withdrawn from market); Lecanemab (Leqembi®); awaiting FDA approval - donanemab; uptake of these DMTs has been low to date, not yet established as SoC",Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-17 17:04:00.000,2025-03-17 17:06:00.000
714,That will,Payers,LC81422_IND001,LC81422,NLRP3 sm - Next Generation (LC81422),,Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-17 17:04:00.000,2025-03-17 17:06:00.000
760,Our product is,Versus future SoC/Main Competitors,SAR446878_IND003,SAR446878,CD22 CAR-T,"<p><span style=""font-size:8.0pt""><strong>Future SoC / main competitors (TCE + R</strong></span><span style=""font-size:8.0pt""><strong>2):&nbsp;</strong></span></p><ul><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>CD22 based therapy for </span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>patients</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span> R/R to CD20 based therapy</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Chemo-free regimen</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>CAR-T like attributes where no CAR-T approved</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Improved OS, ORR, and particularly </span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>DoR</span></span></span></span></span></span></span></span></span></span></li></ul>",Published,Soraya.Hoelper@sanofi.com,Soraya.Hoelper@sanofi.com,2025-09-11 15:58:00.000,2025-09-11 15:58:00.000
763,That will,Payers,SAR446878_IND003,SAR446878,CD22 CAR-T,"<ul><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span style=""font-size:11px""><span style=""color:black"">Will PFS and ORR/CRR be sufficient to validate benefit without OS?</span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span style=""font-size:11px""><span style=""color:black"">Overall budget impact to be further assessed (vs autologous CAR-T) for 3L+ pts who receive CAR-T</span></span></li><li style=""margin-left: 54px; text-align: left;"" class=""O2""><span style=""font-size:11px""><span style=""color:black"">outpatient setting and limited AE management challenges</span></span></li><li style=""margin-left: 54px; text-align: left;"" class=""O2""><span style=""font-size:11px""><span style=""color:black"">easier access increases size of eligible population, as does indication (CAR-T ineligible)</span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span style=""font-size:11px""><span style=""color:black"">Superior outcomes when delivered in earlier lines</span></span></li></ul>",Published,Soraya.Hoelper@sanofi.com,Soraya.Hoelper@sanofi.com,2025-09-11 15:59:00.000,2025-09-11 15:59:00.000
758,Who,,SAR446878_IND003,SAR446878,CD22 CAR-T,"<p><span style=""font-size:8.0pt""><span><span style=""color:black""><span><span><span>A</span></span></span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span><span><span>fter </span></span></span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span><span><span>one or more lines of systemic therapy, including at least 1 line of chemoimmunotherapy</span></span></span></span></span></span></p>",Published,Soraya.Hoelper@sanofi.com,Soraya.Hoelper@sanofi.com,2025-09-11 15:58:00.000,2025-09-11 15:58:00.000
12,That will,Prescribers,SP0269_IND001,SP0269,Chlamydia mRNA,"An efficient way to reduce cases and prevent the medical and psychological burden of Chlamydia for patients
Decreased number of untreated asymptomatic cases 
Reduction in risk of pregnancy complications  or perinatal transmission 
Contribution to antimicrobial stewardship
",Published,Kirsten.Schneider-Ohrum@sanofi.com,Kirsten.Schneider-Ohrum@sanofi.com,2023-12-06 14:16:00.000,2023-12-06 14:26:00.000
13,That will,Patients,SP0269_IND001,SP0269,Chlamydia mRNA,"Prevention of asymptomatic infections that would normally go undiagnosed and reduce the probability to infect a partner 
Prevention of psychological burden from chlamydia diagnosis
Reduction in risk of pregnancy complications or perinatal transmission 
Avoidance of use of antibiotics",Published,Kirsten.Schneider-Ohrum@sanofi.com,Kirsten.Schneider-Ohrum@sanofi.com,2023-12-06 14:16:00.000,2023-12-06 14:26:00.000
14,That will,Payers,SP0269_IND001,SP0269,Chlamydia mRNA,"Safe and efficacious intervention to reduce burden of Chlamydia infection
Cost-effective intervention*
Reduction in absenteeism and productivity losses due to disease complications
Contribution to antimicrobial stewardship
",Published,Kirsten.Schneider-Ohrum@sanofi.com,Kirsten.Schneider-Ohrum@sanofi.com,2023-12-06 14:16:00.000,2023-12-06 14:26:00.000
721,That will,Payers,LC81648_IND001,LC81648,Synuclein x TFRC mAb (LC81648),,Draft,Marie-Carmen.Obinu@sanofi.com,Marie-Carmen.Obinu@sanofi.com,2025-03-27 16:01:00.000,2025-03-27 16:02:00.000
759,Our product is,Versus current SoC,SAR446878_IND003,SAR446878,CD22 CAR-T,"<p style=""text-align:left""><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>1) CAR-T-like product earlier than approved or in development, i.e., 2L, that may be beneficial to quick relapses, e.g., POD24</span></span></span></span></span></span></span></span></p><p style=""text-align:left""><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>2) Superior durability and other efficacy markers to Tafa-R</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span><span>2</span></span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span> / R</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span><span>2</span></span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>, CD20 + chemo regimens, and potentially TCE combos, if approved</span></span></span></span></span></span></span></span></p><p style=""text-align:left""><span style=""font-size:8.0pt""><strong>SoC (lenalidomide + rituximab, R</strong></span><span style=""font-size:8.0pt""><strong>2):&nbsp;​​​​​​​</strong></span></p><ul><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Improved PFS by approx. 17 months (vs. </span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>len</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span> + </span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>ritux</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>, i.e., 43% greater vs R</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span><span>2</span></span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span> benchmark AUGMENT trial)</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Improved OS, but likely not available at launch</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>ORR/</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>DoR</span></span></span></span></span></span></span></span></span></span></li></ul>",Published,Soraya.Hoelper@sanofi.com,Soraya.Hoelper@sanofi.com,2025-09-11 15:58:00.000,2025-09-11 15:58:00.000
761,That will,Prescribers,SAR446878_IND003,SAR446878,CD22 CAR-T,"<ul><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Outpatient delivery and superior AE management strategies vs. autologous CAR-T</span></span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Redosable</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span> strategy to titrate CAR transfection, proliferation, and corresponding 'tunable' efficacy / safety</span></span></span></span></span></span></span></span></span></li><li style=""margin-left: 18px; text-align: left;"" class=""O1""><span><span><span><span><span><span style=""font-size:8.0pt""><span><span style=""color:black""><span>Better efficacy than R</span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span><span>2</span></span></span></span></span><span style=""font-size:8.0pt""><span><span style=""color:black""><span> +/- TCE (as chemo-free regimen)</span></span></span></span></span></span></span></span></span></li></ul>",Published,Soraya.Hoelper@sanofi.com,Soraya.Hoelper@sanofi.com,2025-09-11 15:59:00.000,2025-09-11 15:59:00.000
